"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",1,,,,,,,,,,,,,,,,,,,795,715,725,699,699.5,699,750,800,749.5,700,700,695,600,700,690,782,780,695,695,695,726.5,729,782.5,797.5,818,885,895,890,890,900.5,890,900,900,901,995,901,940,900.5,947.5,950,950,908,980,1049.5,1100,1100,985,1000,1000,1085,1100,1195,1172.5,1100
"Paradise","Las Vegas","NV","Las Vegas","Clark",2,,,,,,,,,,,,,,,,,860,995,900,825,800,795,800,800,800,795,700,700,750,745,750,750,775,795,775,775,775,795,800,799,800,850,875,895,895,850,850,850,895,860,875,875,875,850,900,950,950,950,1000,995,900,1000,1100,1162.5,1095,1100,1100,995,995,950,975,1012.5
"Maryvale","Phoenix","AZ","Phoenix","Maricopa",3,,,,,,,,,,,,,,,,,,650,650,600,667.5,650,625,625,625,650,650,650,625,625,625,649.5,649.5,650,650,675,675,775,795,775,750,727.5,725,744,750,725,788,750,750,750,737.5,788,750,750,775,750,725,725,737.5,750,757.5,750,750,750,750,770,788,786,765,795,765,765
"Upper West Side","New York","NY","New York","New York",4,,2900,2950,2950,3200,3200,3050,3400,3500,3600,3400,3500,3000,3250,3200,3200,3072.5,3200,3300,3500,3600,3495,3300,3145,3300,3095,3100,3250,3300,3275,3300,3300,3350,3350,3300,3299,3300,3300,3299,3296,3229,3200,3250,3500,3500,3585,3600,3585,3600,3649.5,3650,3600,3765,3695,3600,3650,3750,3657.5,3650,3700,3600,3650,3695,3695,3700,3750,3750,3800,3795,3775,3775,3772.5
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2100,2200,2200,2200,2295,2325,2400,2425,2425,2350,2300,2497.5,2447.5,2400,2300,2400,2495,2500,2600,2425,2372.5,2296.5,2298,2500,2597.5,2600
"Upper East Side","New York","NY","New York","New York",6,,,,,,,,,,,,,,2595,2600,2600,2637.5,2750,2800,2800,2900,2700,2700,2600,2695,2650,2650,2695,2695,2695,2700,2700,2795,2800,2850,2800,2800,2750,2785,2700,2600,2495,2600,2800,2950,3100,3095,3080,3000,3000,3095,3000,3095,3050,3100,3095,3095,3050,3100,3100,3100,3100,3150,3150,3200,3200,3200,3200,3200,3200,3190,3200
"Sunrise Manor","Las Vegas","NV","Las Vegas","Clark",7,,,,,,,,,,,,,,,,,700,669,650,650,650,650,650,627,650,650,650,695,695,695,699,652.5,650,695,675,700,650,700,700,700,699.5,700,699,675,650,653.5,650,695,700,705,710,700,700,697.5,700,700,732.5,715,725,750,750,735,707.5,695,725,750,749.5,750,750,750,750,750
"Spring Valley","Las Vegas","NV","Las Vegas","Clark",8,,,,,,,,,,,,812.5,825,800,795,800,800,800,795,795,775,774,750,795,795,795,795,800,775,799.5,795,799,800,850,888,900,850,895,877.5,850,850,850,850,825,800,800,799,800,800,800,800,825,825,800,800,825,825,850,850,850,850,850,850,875,882.5,850,875,850,850,850,850,850
"Paradise Valley","Phoenix","AZ","Phoenix","Maricopa",9,,,,,,,,1125,995,990,1000,1000,990,980,997.5,1000,1075,1000,999,1000,975,975,950,962.5,997,975,925,900,950,965,950,950,950,989,975,990,988,986,995,950,950,950,945,948,975,950,950,950,975,985,995,1050,1000,1000,1045,1000,1000,995,995,1000,1025,1062.5,1200,1195,1147.5,1150,1145,1150,1195,1200,1295,1247.5
"Deer Valley","Phoenix","AZ","Phoenix","Maricopa",10,,,,,,,,,,,,,,,,,750,762.5,750,775,800,820,775,745,750,745,755.5,775,750,775,775,796,799,799,800,798,800,825,875,795,834.5,800,800,799,825,849,849,850,850,850,850,850,837.5,825,850,860,860,875,860,860,837.5,850,850,850,850,850,900,850,885,947.5,850,850
"Washington Heights","New York","NY","New York","New York",11,,,,,,,,,,,,,,1350,1425,1397.5,1385,1480,1500,1637.5,1420,1500,1500,1551.5,1541,1500,1495,1495,1550,1550,1600,1625,1595,1600,1650,1564,1650,1695,1695,1765,1750,1795,1750,1675,1750,1750,1722.5,1675,1650,1662.5,1695,1800,1825,1750,1797.5,1795,1750,1772.5,1772.5,1800,1800,1797.5,1800,1850,1895,1850,1895,1850,1850,1850,1772.5,1797.5
"Astoria","New York","NY","New York","Queens",12,,,,,,,,,,,,,,,,,,,,,,,1700,1700,1700,1795,1775,1802.5,1875,1950,2072.5,2000,2100,2092.5,2100,2100,2050,2050,2095,2100,2000,2025,2100,2200,2100,2100,2100,2100,2100,2100,2100,2100,2100,2250,2250,2200,2200,2200,2200,2200,2225,2200,2150,2195,2200,2300,2200,2300,2300,2275,2287.5,2225
"North Mountain","Phoenix","AZ","Phoenix","Maricopa",13,,,,,,,,,,750,775,752.5,765,795,795,795,775,795,795,775,795,700,695,745,725,675,712,695,700,750,700,700,725,725,750,725,730,737.5,735,750,699.5,695,725,745,788,795,792,788,795,800,800,850,850,850,800,812.5,825,795,795,795,795,799.5,825,850,850,850,850,850,800,875,850,850
"Far North","Dallas","TX","Dallas-Fort Worth","Dallas",14,,,,,,,,,,,,,,,,,,,,900,850,875,850,900,885,900,847.5,845,900,800,704,820,829.5,850,909.5,834,820,820,817.5,899,1000,950,934.5,1000,995,1049,1099,1117.5,1099,1099,1140,1212,1100,1175,1180,1195,1147.5,1135,1095,1140,1117,1135,1140,1099.5,1145,1192.5,1190,1200,1195,1150,1190,1100
"Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3099,3000,3000,2850,2950,3099,3200,3100,3099.5,3125,3299,3299,3299,3200,3450,3300
"Williamsburg","New York","NY","New York","Kings",16,,,,,,,,,,,,,,,,,,2799,2800,2900,3200,2722,2700,2700,2750,2750,2799,2800,2800,2800,2897.5,3100,3100,3150,3000,2950,3000,3000,3027.5,3100,3100,3000,3000,3050,3250,3200,3172.5,3150,3172.5,3200,3300,3325,3350,3300,3400,3400,3499,3362,3287.5,3325,3300,3300,3300,3350,3447.5,3450,3600,3500,3500,3450,3497.5,3500
"Bedford Stuyvesant","New York","NY","New York","Kings",17,,,,,,,,,,,,,,,,,,,2000,1900,1900,1750,1700,1675,1600,1600,1650,1700,1750,1800,1800,1800,1750,1750,1750,1797.5,1800,1850,1875,1995,2000,2100,2250,2199,2175,2100,2100,2100,2125,2125,2100,2175,2200,2250,2200,2250,2300,2300,2250,2300,2300,2300,2300,2332,2350,2395,2500,2500,2500,2500,2400,2400
"Camelback East","Phoenix","AZ","Phoenix","Maricopa",18,,,,,,,,1150,1000,1025,1050,1025,995,990,1000,950,995,900,990,995,950,925,999.5,1075,995,950,875,875,899,885,895,900,900,900,900,900,925,950,925,900,935,900,850,950,995,965,1000,1000,1012.5,1000,1099,1100,1100,1075,1050,1075,1100,1099.5,1090,1095,1100,1100,1100,1100,1100,1100,1195,1190,1190,1100,1100,1150
"Alhambra","Phoenix","AZ","Phoenix","Maricopa",19,,,,,,,,,,,,,,695,685,699.5,672.5,695,695,670,650,650,697,730,745,722.5,695,685,700,695,695,700,675,700,695,675,695,695,725,700,700,697,699,695,737.5,750,750,770,770,788,788,793.5,788,757.5,780,788,792.5,788,781.5,788,788,788,788,795,788,788,788,799,800,837.5,837.5,850
"Flatbush","New York","NY","New York","Kings",20,,,,,,,,,,,,,,,,,,,,,,,,1495,1350,1325,1337.5,1350,1400,1400,1350,1325,1350,1350,1375,1400,1400,1450,1500,1500,1550,1500,1550,1600,1500,1550,1500,1545,1575,1650,1700,1650,1800,1687.5,1700,1550,1547.5,1800,1775,1850,1912.5,1962.5,1675,1650,1650,1625,1650,1650,1575,1700,1700,1687.5
"Crown Heights","New York","NY","New York","Kings",21,,,,,,,,,,,,,,,,,,,,,,1850,1795,1800,1800,1850,1825,1799.5,1832.5,1800,1922,1825,1800,1762.5,1689,1700,1700,1800,1862.5,2000,2100,2099.5,2095,2000,2000,2199,2100,2199.5,2200,2200,2225,2375,2400,2425,2450,2500,2400,2199.5,2199.5,2400,2300,2300,2400,2300,2400,2474.5,2450,2400,2450,2400,2400,2400
"Harlem","New York","NY","New York","New York",22,,,,,,,,,,,,,2000,1850,1900,1900,2050,1950,2200,2150,2100,1825,1700,1695,1850,1875,1799,1800,1895,1975,1895,1900,1995,1895,1800,1795,1800,1799,1895,1900,1900,1800,1800,1950,2100,2300,2300,2300,2297.5,2300,2425,2300,2212.5,2100,2100,2100,2100,2100,2150,2212.5,2100,2175,2250,2250,2272.5,2262.5,2250,2250,2237.5,2237.5,2250,2200
"East Harlem","New York","NY","New York","New York",23,,,,,,,,,,,,,,2545,2350,2497.5,2525,2600,2700,2500,2395,2372.5,2400,2500,2500,2350,2495,2450,2350,2495,2400,2400,2450,2395,2600,2595,2695,2640,2550,2495,2400,2399,2500,2550,2765,2850,2700,2700,2725,2750,2700,2825,2850,2900,2900,2950,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2875,2900,2900,2900,2900,2900
"Bushwick","New York","NY","New York","Kings",24,,,,,,,,,,,,,,,,,,,,,,,,1700,1650,1600,1650,1665,1800,1800,1850,1800,1800,1800,1850,1700,1899.5,2000,2272.5,2399,2299.5,2200,2300,2300,2249.5,2125,2250,2225,2200,2225,2200,2250,2272.5,2397.5,2450,2600,2450,2500,2450,2500,2500,2397.5,2475,2500,2594.5,2600,2650,2662.5,2650,2620,2600,2699
"Enterprise","Las Vegas","NV","Las Vegas","Clark",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1100,1099.5,1150,1100,1100,1000,1000,995,1000,1000,1000,1000,1050,1100,1100,1100,1100,1150,1198,1200,1150,1100,1050,1125,1050,1100,1095,1095,1100,1100,1100,1097.5,1100
"Lower East Side","New York","NY","New York","New York",26,,,,,,,,,,,,,,,,,,,,,,2775,2647.5,2625,2772.5,2725,2650,2762.5,2837.5,2800,2850,2797.5,2800,2995,3000,3000,3100,3100,3012.5,3012.5,3000,3095,3125,3100,2700,2995,2947.5,3000,2995,2997.5,3100,2997.5,3000,3000,3000,3200,3200,3300,3300,3300,3150,3150,3000,2900,3200,3197.5,3200,3050,2825,2750,2900,3100
"Logan Square","Chicago","IL","Chicago","Cook",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685,1637.5,1500,1450,1450,1525,1600,1650,1550,1697.5,1650,1650,1595,1500,1500,1600,1675
"Flushing","New York","NY","New York","Queens",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425,1500,1500,1500,1550,1550,1580,1550,1645,1600,1600,1650,1625,1650,1800,1800,1875,2100,2200,2150,2100,2100,2100,2100,2150,2100,2000,2175,2250,2100,2100,2100,2200,2100,2100,2150,2400,2400,2450,2350,2400,2300
"Ahwatukee Foothills","Phoenix","AZ","Phoenix","Maricopa",29,,,,,,,,,,,,,,,,,999.5,997,1024.5,895,1000,1000,895,895,850,882.5,899,925,912.5,899.5,897,985,937,1050,962.5,904.5,900,950,1075,972.5,977.5,995,925,1027,1050,997.5,1150,1089.5,1079,1087,1100,1107.5,1150,1027,975,1079,1115,1074.5,1100,1150,1180,1200,1199.5,1180,1079,1100,1195,1180,1180,1107.5,1180,1187.5
"Sheepshead Bay","New York","NY","New York","Kings",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775,1800,1816.5,2000,2250,2200,2200,2100,2000,1900,1925,1900,1862.5,1825,1800,1850,1700,1700,1700,1800,1997.5,2325,2500,2250
"Forest Hills","New York","NY","New York","Queens",31,,,,,,,,,,,,,1450,1375,1400,1400,1495,1500,1550,1675,1687,1450,1500,1650,1600,1525,1695,1700,1700,1710,1700,1675,1700,1650,1725,1750,1700,1650,1672.5,1825,1800,1875,1900,1925,1825,1895,1850,1800,1775,1750,1750,1725,1750,1850,1837.5,1797.5,1800,1800,1800,1787.5,1800,1800,1800,1800,1800,1850,1900,1950,1900,1900,1900,1897.5
"East Village","New York","NY","New York","New York",32,,,,,,,,,,,,,,2697.5,2600,2595,2600,2825,2995,2919.5,2995,2897,2995,3000,2999,2900,2850,2950,3150,3100,3100,3150,3200,3150,3000,3000,3100,3050,3050,3195,3150,3095,3200,3300,3350,3400,3400,3400,3400,3400,3400,3390,3319.5,3400,3447.5,3400,3400,3400,3400,3422.5,3400,3400,3400,3400,3400,3400,3450,3450,3450,3450,3400,3422.5
"Mira Mesa","San Diego","CA","San Diego","San Diego",33,,,,,,,,,,,,,,,,,,,,,,,,,1425,1400,1400,1475,1499.5,1495,1475,1495,1437,1500,1500,1475,1500,1500,1500,1540,1495,1450,1500,1612.5,1575,1550,1500,1600,1575,1525,1550,1514.5,1562.5,1595,1600,1650,1675,1550,1495,1600,1597.5,1562.5,1562.5,1650,1647.5,1695,1695,1650,1695,1700,1675,1650
"West Rogers Park","Chicago","IL","Chicago","Cook",34,,,,,,,,,,,,,,,,,,1150,1100,1150,1150,1235,1175,1150,1150,1100,1100,1100,1100,1150,1122.5,1100,1062.5,1075,1050,1085,1150,1199,1199.5,1195,1195,1175,1175,1100,1175,1125,1135,1199.5,1295,1250,1250,1250,1200,1225,1225,1200,1200,1199.5,1150,1200,1200,1200,1200,1250,1300,1300,1295,1250,1237.5,1300,1250,1250
"Cordova-Appling","Memphis","TN","Memphis","Shelby",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1095,1095,1100,1195,1150,1150,1110,1095,1050,1112.5,1095,1185,1150,1150,1150,1150,1125,1125,1150,1100,1112.5,1150,1147.5,1185,1175,1150,1175,1195,1185,1197.5,1195,1185,1157.5,1150,1195,1175,1175
"Princess Anne","Virginia Beach","VA","Virginia Beach","Virginia Beach City",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1300,1362.5,1397.5,1395,1395,1400,1400,1450,1395,1395,1400,1400,1375,1300,1350,1385,1395,1395,1395,1375,1375,1375,1395,1362.5,1350,1350,1300,1395,1395,1400,1399,1375,1397.5,1450,1400,1375,1385,1350,1362.5,1375,1395
"Park Slope","New York","NY","New York","Kings",37,,,,,,,,,,,,,,,,,,,,,,2600,2500,2500,2500,2500,2500,2700,2800,2800,2800,2800,2850,2800,2800,2690,2700,2700,2800,2800,2750,2600,2700,2700,2850,2800,2825,2900,2872.5,2750,2900,3000,3000,2997.5,3000,3000,3000,2975,2900,2900,2900,3000,3000,3200,3200,3200,3200,3000,3200,3200,3200,3200
"Albany Park","Chicago","IL","Chicago","Cook",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1200,1200,1212.5,1195,1200,1200,1287.5,1300,1250,1275,1300,1350,1300,1250,1285,1297.5,1299,1299,1300,1295,1295,1250,1250,1300,1350,1350,1299.5,1300,1300,1300,1300,1300,1300,1350
"Green Run","Virginia Beach","VA","Virginia Beach","Virginia Beach City",39,,,,,,,,,,,,1100,1100,1150,1195,1150,1112.5,1150,1137.5,1100,1100,1100,1132.5,1175,1150,1185,1100,1100,1100,1100,1138,1125,1125,1150,1100,1100,1150,1150,1150,1150,1150,1195,1150,1100,1125,1100,1100,1100,1100,1100,1100,1185,1195,1175,1195,1195,1150,1150,1150,1150,1150,1150,1137.5,1162.5,1195,1195,1195,1195,1195,1195,1175,1150
"Westwood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3908.5,3972.5,3995,3997.5,4300,4000,3995,3750,3831,3725,3867,4125,4075,4487.5,4462.5,4300,4500,4500,4100,4125,4391.5,4388,4391.5,4324,4260,4000,3999.5,4010
"Gramercy","New York","NY","New York","New York",41,,,,,,,,,,,3197.5,3075,2772.5,2700,2800,2800,2850,2995,3100,2950,2900,2950,2900,2900,2950,3000,3000,3095,3100,3200,3200,3200,3200,3200,3200,3157,3195,3200,3200,3318,3295,3290,3250,3200,3225,3250,3300,3395,3350,3300,3295,3250,3200,3250,3250,3295,3350,3300,3332,3300,3395,3395,3395,3397.5,3350,3300,3350,3472.5,3400,3395,3400,3400
"Bay Ridge","New York","NY","New York","Kings",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,1600,1675,1700,1675,1625,1600,1600,1650,1875,1750,1750,1600,1575,1537.5,1500,1600,1750,1800,1750,1750,1900,1900,1675,1600,1650
"Rogers Park","Chicago","IL","Chicago","Cook",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.5,1250,1250,1250,1250,1262.5,1300,1300,1350,1300,1295,1275,1250,1295,1300,1300,1295,1285,1275,1300,1350,1350,1300,1300,1250,1300,1325
"The Heights","Jersey City","NJ","New York","Hudson",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1475,1500,1450,1450,1450,1475,1450,1450,1475,1400,1400,1390,1550,1572.5,1595,1500,1550,1525,1500,1500,1525,1500,1525,1500
"Encanto","Phoenix","AZ","Phoenix","Maricopa",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,925,997.5,995,1025,1050,1056.5,1150,1250,1200,1025,1100,1150,1079,1150,1140,1100,1100,1100,1150,975,1056.5,1056.5,1050,1095,1122.5,1225
"Kempsville","Virginia Beach","VA","Virginia Beach","Virginia Beach City",46,,,,,,,1200,1197.5,1200,1200,1200,1195,1200,1195,1200,1200,1200,1200,1150,1150,1150,1150,1150,1125,1100,1100,1150,1197.5,1197.5,1199,1150,1150,1195,1175,1200,1162.5,1195,1195,1250,1225,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1250,1250,1250,1200,1200,1200,1200,1225,1225,1200,1200,1250,1250,1250,1250,1250,1250,1250,1200,1200,1200
"Little Havana","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",47,,,,,,,,,,,,1200,1300,1300,1250,1250,1295,1325,1300,1300,1300,1380,1350,1350,1350,1400,1350,1350,1350,1350,1350,1387.5,1350,1250,1250,1250,1250,1250,1300,1400,1300,1450,1450,1417.5,1400,1400,1400,1400,1400,1400,1385,1350,1325,1300,1400,1400,1400,1400,1400,1417.5,1500,1350,1300,1485,1417.5,1575,1600,1600,1500,1475,1500,1495
"Centennial Hills","Las Vegas","NV","Las Vegas","Clark",48,,,,,,,,,,,,,,,,,,,950,875,850,875,850,850,850,899,905,895,875,850,850,845,850,825,872.5,850,895,895,912.5,900,900,950,915.5,875,875,850,850,895,899.5,897,898,900,900,900,900,900,900,925,925,972.5,995,975,950,932.5,925,995,950,962.5,950,925,898.5,897
"Roxbury","Boston","MA","Boston","Suffolk",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,2000,1900,1897.5,1800,1900,1900,2000,2000,1895,1825,1900,1800,1900,2200,2150,2175,2100,2125,2100,2125,2200,2175,2100,2000,2000,2000,2100,2100,2200,2200,2200,2200,2100,2100,1900,2100,2100
"Flagami","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",50,,,,,,,,,,,,,1100,1200,1200,1150,1175,1100,1200,1200,1237.5,1250,1250,1225,1200,1200,1200,1200,1200,1200,1250,1250,1200,1250,1300,1250,1300,1290,1300,1250,1300,1300,1300,1350,1295,1300,1300,1297.5,1300,1300,1300,1350,1300,1324.5,1300,1350,1400,1350,1300,1400,1450,1382.5,1350,1350,1450,1325,1425,1300,1337.5,1300,1399.5,1400
"Lone Mountain","Las Vegas","NV","Las Vegas","Clark",51,,,,,,,,,,,,,,,,,,,,,,,,850,895,895,850,850,830,850,850,850,862.5,875,875,875,850,875,899,947,935,995,995,925,850,850,850,875,850,862.5,850,875,900,895,895,899,895,892.5,900,882.5,900,920,900,900,950,950,925,925,950,950,937.5,949
"Summerlin North","Las Vegas","NV","Las Vegas","Clark",52,,,,,,,,,,,,,,,,,,,1045,1045,1062.5,999,925,925,900,900,950,995,995,1050,1025,1072.5,950,975,1022.5,950,995,1095,1095,1100,1050,1150,1195,1100,1000,1037.5,1012.5,1037.5,1050,1050,1037.5,1099.5,1100,1062.5,1100,1150,1150,1025,1109.5,1150,1150,1099.5,1100,1100,1225,1150,1099.5,1150,1145,1150,1195,1150
"Hamilton Heights","New York","NY","New York","New York",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2000,2100,1984.5,2095,2000,2100,2000,2150,2250,2250,2100,2400,2397.5,2400,2400,2400,2400,2450,2400,2400,2400,2400,2475,2500,2475,2475,2487.5,2475,2462.5,2475,2487.5,2600,2550,2550,2487.5,2575,2575,2500,2475,2487.5,2575
"Woodlake - Briarmeadow","Houston","TX","Houston","Harris",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170,1170,969.5,962,1015,1075,990,990,1050,1100,1075,1025,1115,1115,1100,1115,1115,1100,1075,1050,1200,1250,1250,1250,1200,1200,1250,1200,1225,1250
"University City","San Diego","CA","San Diego","San Diego",55,,,,,,,,,,,,,1700,1700,1667.5,1695,1700,1750,1750,1700,1750,1795,1710,1650,1650,1650,1695,1747.5,1795,1800,1825,1750,1750,1750,1875,1795,1850,1880,1800,1775,1895,1900,1895,1925,1895,1850,1795,1797.5,1895,1860,1895,1895,1900,1900,1900,1975,1997.5,1937.5,1900,1895,1869,1897.5,1985,1895,1937.5,2000,1995,1995,1900,1900,1900,2050
"Chelsea","New York","NY","New York","New York",56,,,,,,,,,,,,,,3200,3300,3250,3225,3197.5,3100,3100,3200,3200,3097.5,3150,3350,3350,3400,3421,3400,3300,3300,3400,3395,3400,3400,3300,3375,3395,3495,3500,3495,3495,3575,3595,3600,3700,3600,3600,3600,3700,3700,3700,3995,3750,3837.5,3750,3750,3700,3750,3897.5,3775,3850,3950,3800,3775,3880,3800,3800,3750,3790,3750,3825
"Lake View","Chicago","IL","Chicago","Cook",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195,2250,2100,2050,2125,2072.5,2095,2170,2200,2150,2075,2050,2060,2050,2000,2100
"Woodland Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles",58,,,,,,,,,,,,,,,,,,,,,,,1850,1850,1950,1800,1850,1895,1995,1895,1797.5,1700,1795,1797.5,1795,1800,1795,1800,1750,1800,1900,1850,1800,1800,1875,1950,1950,2000,1950,1950,1950,1950,1950,1950,2125,2100,2197.5,1950,1995,1995,2005,2200,2175,2020,2020,2150,2100,2100,2100,2300,2375,2200
"Oak Lawn","Dallas","TX","Dallas-Fort Worth","Dallas",59,,,,,,,,,,,,,,,,,,,1700,1850,1795,1750,1750,1642,1699,1650,1690,1690,1700,1690,1740,1700,1609.5,1600,1537.5,1540,1715,1715,1600,1650,1675,1693,1616.5,1607.5,1619,1645,1618,1497.5,1550,1550,1550,1550,1550,1695,1695,1500,1523,1597.5,1595,1600,1609,1675,1600,1650,1634,1800,1797.5,1650,1736.5,1750,1750,1700
"Greater Uptown","Houston","TX","Houston","Harris",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,1700,1475,1500,1535,1456,1494,1481,1625,1600,1700,1665,1670,1665,1657.5,1501.5,1747,1709.5,1662.5,1500,1600,1650,1650,1600,1595,1500,1503,1600,1550,1595,1526.5,1597.5,1585,1500,1600,1600
"Sunnyside","New York","NY","New York","Queens",61,,,,,,,,,,,,,,,,,,,,,,1700,1662.5,1650,1600,1650,1600,1650,1650,1650,1675,1675,1675,1650,1600,1600,1637.5,1650,1650,1650,1650,1750,1700,1700,1750,1750,1750,1750,1775,1800,1800,1800,1800,1800,1800,1750,1800,1800,1750,1750,1800,1800,1850,1850,1850,1850,1862.5,1850,1875,2000,2099,2050
"Greenwich Village","New York","NY","New York","New York",62,,,,,,,,,,,,3300,2995,2950,3000,3000,3067.5,2900,3100,3162.5,3225,3162.5,3000,3025,3000,3000,3000,3100,3000,3200,3172.5,3150,3250,3300,3400,3400,3295,3295,3300,3395,3300,3241,3350,3250,3350,3400,3400,3400,3400,3400,3400,3537.5,3500,3400,3400,3400,3450,3400,3500,3695,3547.5,3500,3500,3500,3500,3662.5,3547.5,3500,3500,3500,3500,3595
"Rancho Bernardo","San Diego","CA","San Diego","San Diego",63,,,,,,,,,,,,,1575,1595,1595,1572.5,1497.5,1585,1599,1550,1500,1595,1575,1572.5,1550,1595,1600,1595,1625,1500,1600,1675,1697.5,1585,1675,1650,1695,1695,1600,1600,1600,1695,1700,1800,1745,1785,1750,1675,1675,1685,1675,1650,1695,1695,1800,1800,1750,1697.5,1675,1800,1895,1700,1750,1795,1800,1897.5,1850,1900,1900,1925,1800,1900
"Alameda - West Flagler","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",64,,,,,,,,,,,,,1375,1375,1300,1300,1350,1325,1200,1350,1350,1337.5,1350,1399,1350,1365,1400,1350,1362.5,1362.5,1500,1550,1500,1600,1545,1550,1600,1550,1550,1587.5,1550,1550,1550,1550,1550,1500,1500,1500,1550,1550,1550,1487.5,1500,1525,1550,1650,1650,1650,1575,1500,1500,1500,1500,1650,1712.5,1600,1625,1600,1600,1750,1750,1662.5
"Salem","Virginia Beach","VA","Virginia Beach","Virginia Beach City",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.5,1100,1100,1100,1100,1095,1100,1100,1150,1162.5,1150,1125,1150,1150,1100,1100,1100,1100,1100,1144.5,1150,1145,1150,1150,1150,1150,1150,1190,1150,1100,1100,1150,1175,1185,1200,1195,1185,1182.5,1192.5,1195,1195
"Carmel Valley","San Diego","CA","San Diego","San Diego",66,,,,,,,,,,,,2100,2097.5,2150,2200,2199.5,2100,2172.5,2147.5,2100,2200,2129,2100,2100,2100,2060,2224.5,2250,2300,2200,2300,2300,2300,2200,2295,2365,2350,2200,2150,2125,2295,2300,2300,2300,2199.5,2300,2225,2200,2200,2300,2295,2295,2397.5,2200,2200,2200,2325,2400,2400,2325,2300,2297.5,2300,2397,2400,2447.5,2400,2350,2350,2495,2400,2350
"Rego Park","New York","NY","New York","Queens",67,,,,,,,,,,,,,,,,,,,,,,1650,1700,1700,1650,1600,1500,1512.5,1550,1550,1525,1600,1650,1700,1700,1695,1725,1650,1650,1750,1750,1725,1800,1800,1700,1600,1600,1600,1600,1600,1600,1725,1750,1700,1675,1687.5,1895,1825,1700,1700,1675,1675,1700,1800,1850,1800,1990,2100,2100,2100,2100,1949
"Morningside Heights","New York","NY","New York","New York",68,,,,,,,,,,,,,,,,,,,,,,,,2600,2400,2395,2350,2500,2500,2495,2500,2610,2630,2630,2600,2595,2500,2595,2600,2695.5,2695.5,2600,2700,2837.5,3085,3200,3200,3200,3200,3200,3200,3200,3125,3197.5,3100,2912.5,2875,2950,3085,2975,2950,2950,3150,3200,3200,3200,3200,3250,3200,3200,3200,3100
